,text,caption,timestamp,username,likes_count,link,image_link,hashtags,clean_text
355,"Bon petit pause crevette j'ai congelé le restant de mon paquet (avoir les yeux plus gros que le ventre) la j'étais en manque de viande 🍖 d'un bon morceau de viande juste retourné à la poêle 🤤 ça fait tellement longtemps que j'en ai pas mangé 🙈 en même temps c'est pas toujours donné.. Et en manger occasionnellement c'est l'occasion de mieux la savourer 😉

Pour sublimer tout ça, une petite sauce au poivre faite maison 😍 carotte vapeur champignons oignons 💖

#boeuf #beef #carotte #champignon #mushroom #saucepoivre #regime #regimeuse #instaregimeuse #instaregime #dejeuner #lunch #diet #detox #healthy #healthyfood #mangermieux #mangerbien #repassain #recettesaine #repasequilibre #nopainnogain #onlacherien #sain #reequilibragealimentaire #fitmum #homemade #faitmaison #foodblogger #blogueuseculinaire",Image may contain: food,1556272130,faismoifondre,897,https://www.instagram.com/p/BwttwmepxVX/,https://scontent-frx5-1.cdninstagram.com/vp/778845fe6d05b34b5f0aac8c3bc12cf9/5D9DB190/t51.2885-15/e35/58454146_111717136535054_5670073533965728335_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com,"['#boeuf', '#beef', '#carotte', '#champignon', '#mushroom', '#saucepoivre', '#regime', '#regimeuse', '#instaregimeuse', '#instaregime', '#dejeuner', '#lunch', '#diet', '#detox', '#healthy', '#healthyfood', '#mangermieux', '#mangerbien', '#repassain', '#recettesaine', '#repasequilibre', '#nopainnogain', '#onlacherien', '#sain', '#reequilibragealimentaire', '#fitmum', '#homemade', '#faitmaison', '#foodblogger', '#blogueuseculinaire']","bon petit pause crevette jai congele le restant de mon paquet (avoir les yeux plus gros que le ventre) la jetais en manque de viande  dun bon morceau de viande juste retourne a la poele  ca fait tellement longtemps que jen ai pas mange  en meme temps cest pas toujours donne.. et en manger occasionnellement cest loccasion de mieux la savourer 

pour sublimer tout ca, une petite sauce au poivre faite maison  carotte vapeur champignons oignons 

"
356,Recette en ligne aujourd'hui #blog #lepetitmondedebénédicte  #healthyfood #cuisinesaine #sansgluten #glutenfree #vegetarianrecipes #végétarien #jesuisunestomacsurpattes #lapetitecuisinedebenedicte #cuisinemaison #cuisinedesaison #cuisinedeprintemps #bio #cuisinelocale #doubs #franchecomté #besançon,Image may contain: food,1557930068,lapetitecuisinedebenedicte,68,https://www.instagram.com/p/BxfIBoJCi1_/,https://scontent-frx5-1.cdninstagram.com/vp/a4de61067454275773706e84ffee277c/5D6060BB/t51.2885-15/e35/p1080x1080/59325965_2281761988730287_7154306165562745370_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com,"['#blog', '#lepetitmondedebénédicte', '#healthyfood', '#cuisinesaine', '#sansgluten', '#glutenfree', '#vegetarianrecipes', '#végétarien', '#jesuisunestomacsurpattes', '#lapetitecuisinedebenedicte', '#cuisinemaison', '#cuisinedesaison', '#cuisinedeprintemps', '#bio', '#cuisinelocale', '#doubs', '#franchecomté', '#besançon']",recette en ligne aujourdhui 
357,"Avec ce temps bipolaire, moi j’ai juste envie d’un gros plat pâtes plein de couleurs. Mon petit doigt me dit que l’équipe @delictus_fr m’a bien cernée en m’envoyant leur kit du moment 🤩. Au menu :
▪️pâtes fraîches.
▪️courgettes.
▪️chèvre frais.
▪️basilic.
▪️tomates cerises.
👉🏻 On s’est bien amusé ce midi avec monsieur à préparer ce plat simple, rapide à préparer ET efficace (l’équipe vous propose même une petite playlist adaptée pour cuisiner en chanson, et ça ON ADORE). 👉🏻 n’hésitez pas à jeter un petit coup d’œil à leur page et à donner un coup de main à cette jeune Start-up qui, je pense, a un bel avenir devant elle 🔥.
.
. .
#pasta #homemade  #mangersain #mangermieux #dansmonassiette #partagederecette #springfood #mangersainement #foodlovers #végétarien #réequilibragealimentaire #healthyfood  #mangeteslegumes #jesuisfleur","Image may contain: 2 people, food",1557590645,lapetitelistedemanon,1594,https://www.instagram.com/p/BxVAoHEnLzP/,https://scontent-frx5-1.cdninstagram.com/vp/18e6647cf054555164debf1dff04cbc6/5D6C81BF/t51.2885-15/e35/p1080x1080/58453749_346109746087835_7623918174878950431_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com,"['@delictus_fr', '#pasta', '#homemade', '#mangersain', '#mangermieux', '#dansmonassiette', '#partagederecette', '#springfood', '#mangersainement', '#foodlovers', '#végétarien', '#réequilibragealimentaire', '#healthyfood', '#mangeteslegumes', '#jesuisfleur']","avec ce temps bipolaire, moi jai juste envie dun gros plat pates plein de couleurs. mon petit doigt me dit que lequipe ma bien cernee en menvoyant leur kit du moment . au menu :
#[?]pates fraiches.
#[?]courgettes.
#[?]chevre frais.
#[?]basilic.
#[?]tomates cerises.
 on sest bien amuse ce midi avec monsieur a preparer ce plat simple, rapide a preparer et efficace (lequipe vous propose meme une petite playlist adaptee pour cuisiner en chanson, et ca on adore).  nhesitez pas a jeter un petit coup doeil a leur page et a donner un coup de main a cette jeune start-up qui, je pense, a un bel avenir devant elle .
.
. .
"
360,"Coucou tout le monde,
🥙Voici une petite idée pour farcir les batbouts (la recette des petits pains que je vous proposais hier). Ici, j’y ai mis des restes de poulet et des crudités. J’en fais souvent pour le Ftour 🌙mais pas que ! Pour les piques-niques par exemple, c’est top. 🤗
👉🏻Retrouvez la recette en vidéo sur ma chaîne Youtube (lien direct en story et sur ma bio) ou sur mon blog. 
Très bon dimanche à tous 😘😘",Image may contain: food,1557044925,cuisinonsencouleurs,1443,https://www.instagram.com/p/BxEvv4GHD6_/,https://scontent-frx5-1.cdninstagram.com/vp/a90e98a914626e21f2f34a7d3419e572/5D5DDB88/t51.2885-15/e35/57451439_134243074390655_7869062046779341252_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com,[],"coucou tout le monde,
voici une petite idee pour farcir les batbouts (la recette des petits pains que je vous proposais hier). ici, jy ai mis des restes de poulet et des crudites. jen fais souvent pour le ftour mais pas que ! pour les piques-niques par exemple, cest top. 
retrouvez la recette en video sur ma chaine youtube (lien direct en story et sur ma bio) ou sur mon blog. 
tres bon dimanche a tous "
361,"Heeeeey ❤️
🌾¦ 150g de boulgour (228kcal)
🥚¦ 125g de quenelles @lustucru.fr (312kcal)
🥒¦ 150g de concombre (15kcal)
🍅¦ Radis
🌾¦ Sésame, graines de courge, levure maltée
_____________________________________________
⚠️ MON équilibre alimentaire !
🚩 Adaptez les quantités en fonction de vos propres besoins nutritionnels.
Les apports caloriques varient selon les marques.
💡 Consultez la story à la une ""vos questions"" pour plus d'infos sur ma méthode.
🍽️ Grande assiette 26cm
🔎 Contrôle des aliments avec @yuka_app
🎫 Code promo : @kazidomi_fr -20€ FLOHEALTH20
_____________________________________________
#quenelle #Gourmand #healthyfood #reequilibragealimentaire #calories #Regimeuse #Pertedepoids #food #InstaFood #Healthlife  #Diet #Motivation #Nutrition #Regime #Instaregimeuse #eatclean #weightloss #maigrir #minciravecplaisir #mangersain #perdredupoids #mangerbien",Image may contain: food,1557659416,flohealthlife,1884,https://www.instagram.com/p/BxXDzDIpMt4/,https://scontent-frx5-1.cdninstagram.com/vp/003bc39bd88d86e6e02efdc570f1a653/5D694B7F/t51.2885-15/e35/60097662_2316406901953286_8673895919158859665_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com,"['@lustucru.fr', '@yuka_app', '@kazidomi_fr', '#quenelle', '#Gourmand', '#healthyfood', '#reequilibragealimentaire', '#calories', '#Regimeuse', '#Pertedepoids', '#food', '#InstaFood', '#Healthlife', '#Diet', '#Motivation', '#Nutrition', '#Regime', '#Instaregimeuse', '#eatclean', '#weightloss', '#maigrir', '#minciravecplaisir', '#mangersain', '#perdredupoids', '#mangerbien']","heeeeey [?]
| 150g de boulgour (228kcal)
| 125g de quenelles (312kcal)
| 150g de concombre (15kcal)
| radis
| sesame, graines de courge, levure maltee
_____________________________________________
[?][?] mon equilibre alimentaire !
 adaptez les quantites en fonction de vos propres besoins nutritionnels.
les apports caloriques varient selon les marques.
 consultez la story a la une ""vos questions"" pour plus dinfos sur ma methode.
[?] grande assiette 26cm
 controle des aliments avec  code promo : -20eur flohealth20
_____________________________________________
"
363,"Bonjour à tous !!! Allez courage, le week-end se rapproche 🔭
.
☀️BREAKFAST☀️
.
Overnight oatmeal ce matin avec une GROSSE cuillère à café de cannelle 🤣
(j'y suis aller un peu fort 😒)
C'était très bon malgré tout 😋 Encore un bon petit-déjeuner pour commencer la journée !
.
Bon jeudi à tous !
.
#breakfast #petitdejeuner #overnightoats #oats #yumyum #yummy #oatmeal #healthy #healthyfood #healthylifestyle #food #bienmanger #mangerbouger #foodie  #mangerplusmangermieux #foodporn #partagesderecette #recipes #recetterapide #recetterapide #nutrition #instafood #reequilibragealimentaire #pertedepoids #weightloss",Image may contain: food,1557990791,mimie.fitlifestyle,27,https://www.instagram.com/p/Bxg72CHi9Qq/,https://scontent-frx5-1.cdninstagram.com/vp/0f0d70509996a43fe99ef2066e424eeb/5D9FB324/t51.2885-15/e35/60037894_2358353060870181_3802883992074066756_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com,"['#breakfast', '#petitdejeuner', '#overnightoats', '#oats', '#yumyum', '#yummy', '#oatmeal', '#healthy', '#healthyfood', '#healthylifestyle', '#food', '#bienmanger', '#mangerbouger', '#foodie', '#mangerplusmangermieux', '#foodporn', '#partagesderecette', '#recipes', '#recetterapide', '#recetterapide', '#nutrition', '#instafood', '#reequilibragealimentaire', '#pertedepoids', '#weightloss']","bonjour a tous !!! allez courage, le week-end se rapproche 
.
[?]breakfast[?]
.
overnight oatmeal ce matin avec une grosse cuillere a cafe de cannelle 
(jy suis aller un peu fort )
cetait tres bon malgre tout  encore un bon petit-dejeuner pour commencer la journee !
.
bon jeudi a tous !
.
"
364,"Je crois que ce sont mes biscuits préférés ! Les amarettis fait maison il n'y a rien de mieux pour vous mettre de bonne humeur ! ⠀⠀⠀⠀⠀⠀⠀⠀⠀
Recette :
250gr poudre d'amande 
2 blanc d'oeuf montés en neige
110gr de sucre
1cc d'arôme d'amande amère 
Sucre glace (pour les rouler dedans)
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Cuisson 15 minutes à 180°C
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#cuisine #cuisinesaine #cuisinehealthy #healthylifestyle #fit #cuisinemaison #faitmaison #reequilibragealimentaire #cooking #homemadewithlove #cuisinepassion #passioncuisine #sante #cuisinesante #cuisinedesaison #cuisineregionale #foodphotography #foodphoto #foody #yummy #foodyandyummy #food #yum #amaretti #petitsbiscuits #cafe #coffeetime #recetteamaretti #healthygirl #healthylife",Image may contain: food,1557991227,foodyandyum,25,https://www.instagram.com/p/Bxg8rOpop8X/,https://scontent-frx5-1.cdninstagram.com/vp/0c908c44a430a1ff471bf76abc105a33/5D5F630A/t51.2885-15/e35/59489256_319653685382699_7908957604899547298_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com,"['#cuisine', '#cuisinesaine', '#cuisinehealthy', '#healthylifestyle', '#fit', '#cuisinemaison', '#faitmaison', '#reequilibragealimentaire', '#cooking', '#homemadewithlove', '#cuisinepassion', '#passioncuisine', '#sante', '#cuisinesante', '#cuisinedesaison', '#cuisineregionale', '#foodphotography', '#foodphoto', '#foody', '#yummy', '#foodyandyummy', '#food', '#yum', '#amaretti', '#petitsbiscuits', '#cafe', '#coffeetime', '#recetteamaretti', '#healthygirl', '#healthylife']","je crois que ce sont mes biscuits preferes ! les amarettis fait maison il ny a rien de mieux pour vous mettre de bonne humeur !          
recette :
250gr poudre damande 
2 blanc doeuf montes en neige
110gr de sucre
1cc darome damande amere 
sucre glace (pour les rouler dedans)
         
cuisson 15 minutes a 180degc
         
"
366,"Je vous présente mon petit déjeuner!?? Pas la peine je crois.., je me dis à quoi bon en ce moment......
Quand j’ai ouvert ce compte, je voulais vous partager mes recettes, astuces et tout.., au final, personne ne commente...., aucune interaction avec mes posts donc à quoi bon.,,,,,
.
Alors sois mes recettes sont à chier ou alors vous ne prenez pas la peine de commenter??? Mais j’aimerai comprendre.
.
Comme je l’ai déjà dit, insta ça prend du relis donc faire tout ça pour n’avoir aucun échange ça ne m’intéresse pas..... ce n’est pas des likes que je cherche mais une vrai discussion.., j’espère que vous comprenez ma démarche...
.
.
.
#insta #instafoodie #instafood #instafoodporn #yum #yummy #porridge #passionporridge #petitdejeuner #petitdejeunersain #mangersain #mangermieux #reequilibragealimentaire #regime #recette #recettes #likeforfollow #likeforlikes",Image may contain: food,1557987315,the.wonderful.fit,80,https://www.instagram.com/p/Bxg1NxgiVa7/,https://scontent-frx5-1.cdninstagram.com/vp/50704efafc353c923094986e1129cc7f/5D6831B7/t51.2885-15/e35/s1080x1080/58790385_2364099513810594_5761291604525759756_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com,"['#insta', '#instafoodie', '#instafood', '#instafoodporn', '#yum', '#yummy', '#porridge', '#passionporridge', '#petitdejeuner', '#petitdejeunersain', '#mangersain', '#mangermieux', '#reequilibragealimentaire', '#regime', '#recette', '#recettes', '#likeforfollow', '#likeforlikes']","je vous presente mon petit dejeuner!?? pas la peine je crois.., je me dis a quoi bon en ce moment......
quand jai ouvert ce compte, je voulais vous partager mes recettes, astuces et tout.., au final, personne ne commente...., aucune interaction avec mes posts donc a quoi bon.,,,,,
.
alors sois mes recettes sont a chier ou alors vous ne prenez pas la peine de commenter??? mais jaimerai comprendre.
.
comme je lai deja dit, insta ca prend du relis donc faire tout ca pour navoir aucun echange ca ne minteresse pas..... ce nest pas des likes que je cherche mais une vrai discussion.., jespere que vous comprenez ma demarche...
.
.
.
"
367,"Une nouvelle vidéo est en ligne ! 
On commence à préparer tout doucement la fête des mères avec cette délicieuse recette de pancakes 🥞 idéal pour le petit déjeuner 😉

J’espère que cette nouvelle recette vous plaira 👩🏼‍🍳 Le lien de la vidéo est dans la description 👆🏼Bon visionnage 😁 .
.
.
.
.
.
#homemadepastry #recettemaison #frenchfood #instafood #food #foodporn #foodstagram #pastrychef #picoftheday #instagood #cooking #cookingvideo #cookingtime #gourmandise #foodphoto #foodphotograpy #photography  #homemade #homemadefood #frenchpastry #patisserie #patisseriefrancaise
#pancakes #fetedesmeres #breakfast #petitdejeuner #mothersday",Image may contain: dessert and food,1557989907,les_patisseries_de_charlotte,28,https://www.instagram.com/p/Bxg6KI4C7wp/,https://scontent-frx5-1.cdninstagram.com/vp/3c6e3049c3609dee59826996bbe24158/5D6253DF/t51.2885-15/e35/s1080x1080/59650825_1210766435772765_8645763151815704664_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com,"['#homemadepastry', '#recettemaison', '#frenchfood', '#instafood', '#food', '#foodporn', '#foodstagram', '#pastrychef', '#picoftheday', '#instagood', '#cooking', '#cookingvideo', '#cookingtime', '#gourmandise', '#foodphoto', '#foodphotograpy', '#photography', '#homemade', '#homemadefood', '#frenchpastry', '#patisserie', '#patisseriefrancaise', '#pancakes', '#fetedesmeres', '#breakfast', '#petitdejeuner', '#mothersday']","une nouvelle video est en ligne ! 
on commence a preparer tout doucement la fete des meres avec cette delicieuse recette de pancakes  ideal pour le petit dejeuner 

jespere que cette nouvelle recette vous plaira  le lien de la video est dans la description bon visionnage  .
.
.
.
.
.
"
368,"• Spaghettis de courgettes🍝 •
Malgré tout les problèmes que je rencontre sur le blog en ce moment j’ai réussi à poster cette recette de spaghettis de courgettes 😋 j’espère que la recette vous plaira 😊🙌🏻
•
Je m’excuse aussi de ne pas pouvoir répondre à tous les commentaires sur le blog depuis un bon mois, j’essaye de résoudre cela au plus vite et de trouver l’origine de tous ces petits bugs😕
•
En attendant je vous retrouve sur le blog😊 Belle soirée à tous ❤️",Image may contain: food,1557250377,cuisinemoiunmouton,1648,https://www.instagram.com/p/BxK3nhPnqiE/,https://scontent-frx5-1.cdninstagram.com/vp/c590bb29ceb9d580f26c34aaff55568a/5D7AF935/t51.2885-15/e35/p1080x1080/58423725_851960225156424_989762875364873506_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com,[],"* spaghettis de courgettes *
malgre tout les problemes que je rencontre sur le blog en ce moment jai reussi a poster cette recette de spaghettis de courgettes  jespere que la recette vous plaira 
*
je mexcuse aussi de ne pas pouvoir repondre a tous les commentaires sur le blog depuis un bon mois, jessaye de resoudre cela au plus vite et de trouver lorigine de tous ces petits bugs
*
en attendant je vous retrouve sur le blog belle soiree a tous [?]"
